Country,Year,Status,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population (in 100K), thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
67,2000,1,112.0,1,2.26,404.3879434,83.0,5,57.9,1,83.0,1.86,83.0,0.1,5334.93329,32.35,4.9,4.8,0.0,14.9
112,2006,1,564.0,3,5.53,437.0802438,93.0,0,28.2,4,88.0,6.81,87.0,43.7,2937.36723,1.13,6.9,7.1,0.502,9.9
87,2012,0,62.0,1,9.05,1162.656768,2.0,10,6.5,1,97.0,11.1,97.0,0.1,49474.7561,167.55,1.0,0.9,0.921,18.1
94,2009,1,155.0,3,5.39,30.93519548,85.0,0,45.6,3,81.0,9.14,85.0,0.1,2599.596259,61.28,2.1,2.0,0.663,12.1
1,2003,1,18.0,1,4.29,14.71928882,97.0,8,47.9,1,97.0,6.27,97.0,0.1,189.681557,3.4,1.9,2.0,0.674,10.7
112,2013,1,393.0,2,0.01,708.9556648,98.0,0,31.2,3,98.0,9.66,98.0,9.8,3598.75972,12.71,4.5,4.6,0.539,11.4
12,2002,1,199.0,0,4.99,262.8299189,97.0,0,42.0,0,93.0,4.38,89.0,0.1,3556.561825,0.26,3.7,3.6,0.678,11.9
92,2011,1,121.0,1,6.9,119.2124275,87.0,4,54.9,1,91.0,7.5,87.0,0.1,927.723171,3.78,2.0,1.9,0.758,12.9
70,2009,0,192.0,0,12.4,1446.529217,95.0,0,59.7,0,98.0,7.53,98.0,0.1,11837.3913,31.63,2.8,2.9,0.825,16.6
82,2005,1,137.0,22,0.47,9.469371264,96.0,0,49.1,26,98.0,5.6,98.0,0.1,213.755559,0.35,6.5,6.3,0.569,9.8
88,2013,1,157.0,2,3.58,366.4841804,98.0,0,52.4,3,99.0,8.43,98.0,0.1,1847.19849,59.46,1.8,1.7,0.63,11.5
61,2006,1,15.0,1,3.63,194.092569,97.0,0,47.2,1,99.0,4.22,95.0,1.5,4313.1682,2.76,1.9,1.7,0.709,12.5
100,2013,1,229.0,14,10.58,1529.497771,97.0,2339,59.3,16,98.0,7.9,97.0,0.2,15543.67653,143.57,2.3,2.3,0.799,14.6
12,2012,1,189.0,0,6.66,582.8027185,98.0,0,48.5,0,98.0,5.45,98.0,0.1,4673.63848,0.34,3.5,3.4,0.702,12.5
74,2011,1,13.0,3,0.51,9.23002632,96.0,1569,36.3,4,96.0,3.89,96.0,0.1,145.1262,286.35,8.0,7.8,0.774,13.0
98,2001,0,11.0,1,12.22,1657.328352,7.0,0,5.9,1,96.0,9.1,97.0,0.1,11729.14616,13.63,0.8,0.6,0.782,15.7
30,2006,1,262.0,2,0.25,77.0283958,69.0,85,19.6,2,69.0,4.57,69.0,0.1,648.38717,6.26,7.4,7.3,0.451,9.9
15,2009,1,97.0,0,4.75,645.021302,9.0,22,52.6,0,9.0,9.64,9.0,0.1,4697.89732,37.47,2.7,2.7,0.716,13.3
43,2009,1,88.0,3,11.8,6415.35735,51.0,1541,59.6,3,98.0,11.28,98.0,0.1,41631.13141,6.48,0.6,0.6,0.879,16.0
62,2009,1,118.0,4,0.59,668.7447334,98.0,0,6.9,4,98.0,9.54,98.0,0.1,3492.1396,68.21,3.8,3.8,0.742,13.6
102,2011,1,139.0,0,2.15,558.7206486,58.0,0,72.9,0,6.0,5.8,65.0,0.1,3942.9827,1.88,0.2,0.1,0.693,12.9
27,2009,1,91.0,2,7.67,181.525923,94.0,1,59.9,2,94.0,7.39,94.0,0.1,1243.32824,168.29,0.8,0.9,0.816,15.3
8,2007,1,14.0,6,1.02,176.0107106,62.0,0,45.9,7,81.0,5.1,79.0,0.1,3851.437869,0.86,2.8,2.9,0.708,11.6
120,2011,1,176.0,0,6.5,144.9850711,9.0,0,43.0,0,91.0,5.6,9.0,0.4,1953.9767,13.35,5.9,6.2,0.774,12.6
64,2004,1,432.0,72,1.43,36.29775249,73.0,20,15.9,112,73.0,4.29,73.0,13.2,458.8843551,35.75,8.7,8.6,0.461,8.9
26,2012,1,367.0,46,0.62,57.8242709,4.0,120,17.9,79,51.0,3.0,4.0,3.6,973.472574,12.75,9.0,8.9,0.381,7.3
47,2002,1,31.0,42,1.6,3.336437969,8.0,12289,2.7,63,8.0,3.7,78.0,3.5,39.484473,199.25,8.8,8.8,0.484,7.6
42,2002,1,22.0,0,1.85,206.071686,99.0,304,52.2,0,94.0,3.48,93.0,0.1,2259.55796,8.16,4.2,3.9,0.687,13.3
24,2005,1,76.0,2,8.0,6333.177967,14.0,6,61.3,2,93.0,9.57,93.0,0.1,36189.58838,0.32,0.5,0.4,0.886,15.8
79,2014,1,122.0,31,5.26,168.173753,84.0,3,62.8,36,87.0,6.3,87.0,0.1,1452.27766,12.42,1.6,1.5,0.754,13.1
114,2005,1,127.0,9,0.92,116.2585943,83.0,375,47.6,10,83.0,4.11,8.0,0.1,1577.457182,182.95,6.5,6.3,0.624,11.0
3,2014,1,348.0,67,8.33,23.965612,64.0,11699,22.7,101,68.0,3.31,64.0,2.0,479.31224,26.92,8.5,8.3,0.527,11.4
108,2008,1,193.0,0,1.09,19.74929219,89.0,0,44.7,0,94.0,5.97,89.0,0.1,125.79167,0.54,1.2,1.2,0.489,9.2
28,2007,1,96.0,285,3.88,312.6624819,92.0,109023,25.7,332,94.0,4.32,93.0,0.1,2695.366223,13.18,4.7,4.1,0.659,11.4
75,2004,1,296.0,58,0.49,57.11644801,73.0,172,17.5,103,7.0,6.28,69.0,2.0,439.3572924,12.39,1.1,1.0,0.333,5.5
0,2002,1,3.0,88,0.01,16.88735091,64.0,2486,13.0,122,36.0,7.76,36.0,0.1,187.84595,219.8,19.9,2.2,0.341,6.2
86,2014,1,158.0,18,0.01,8.523486403,92.0,1279,18.5,22,92.0,5.8,92.0,0.1,76.2386977,283.23,15.9,16.3,0.551,12.4
104,2005,1,242.0,23,0.33,96.03725103,84.0,0,19.5,40,84.0,5.35,84.0,0.7,773.8698713,112.51,11.4,11.3,0.415,6.4
7,2000,0,96.0,0,13.2,3557.455507,33.0,0,5.1,0,71.0,1.6,81.0,0.1,24517.26745,8.12,1.7,1.9,0.833,15.4
76,2008,0,64.0,0,7.14,2655.573684,86.0,1,66.6,0,72.0,8.15,72.0,0.1,21928.767,0.49,0.7,0.7,0.813,14.6
104,2013,1,196.0,20,0.26,11.8385319,92.0,17,23.2,28,89.0,4.51,92.0,0.3,148.912351,1.41,9.9,9.7,0.474,8.7
130,2011,1,464.0,28,6.0,63.75053034,94.0,0,29.9,42,93.0,6.31,93.0,13.3,839.927936,143.87,6.8,6.7,0.452,10.1
106,2011,1,177.0,0,9.72,1121.475547,99.0,0,34.2,0,99.0,3.38,99.0,0.1,12189.9516,0.87,5.7,6.1,0.744,13.3
104,2007,1,23.0,22,0.32,8.309152927,94.0,11,2.3,36,93.0,4.72,94.0,0.7,95.3978522,118.74,11.0,1.9,0.425,6.8
76,2003,0,71.0,0,6.7,1678.392773,89.0,4,63.9,0,94.0,8.6,94.0,0.1,13689.98999,3.99,0.7,0.7,0.79,13.8
56,2002,1,189.0,177,0.05,43.17867291,63.0,14492,16.7,222,8.0,2.27,7.0,0.1,899.5556857,21.76,11.0,11.1,0.608,10.6
18,2013,0,14.0,1,12.06,149.659879,95.0,14,64.5,1,95.0,7.93,95.0,0.1,7674.86559,72.65,1.9,1.9,0.781,14.4
116,2010,1,158.0,10,5.95,71.6850913,98.0,2583,27.9,12,99.0,3.81,99.0,0.2,575.32176,6.73,8.2,8.3,0.711,13.1
73,2008,1,525.0,36,1.27,74.34482999,91.0,20,16.9,58,92.0,1.7,91.0,16.9,372.842678,142.71,7.0,6.9,0.4,9.6
61,2010,1,138.0,1,3.55,396.6270975,94.0,0,5.5,1,94.0,5.3,94.0,0.5,4682.728424,2.82,1.8,1.7,0.721,12.7
11,2014,0,76.0,0,12.6,7163.348923,98.0,70,63.4,1,99.0,1.59,99.0,0.1,47439.39684,1.13,1.0,1.0,0.89,16.3
73,2013,1,394.0,29,0.01,55.83107625,89.0,1,18.8,42,89.0,1.96,89.0,6.3,332.922339,165.77,6.5,6.4,0.459,10.7
92,2005,1,122.0,1,5.53,623.9100503,92.0,0,5.3,2,88.0,7.48,92.0,0.1,4916.54886,3.33,2.1,2.1,0.74,12.9
8,2002,1,146.0,7,0.55,39.33253687,5.0,4353,43.1,9,8.0,4.47,76.0,0.1,763.73858,8.17,3.1,3.1,0.651,10.6
35,2004,1,214.0,7,5.16,182.6162515,82.0,0,47.2,8,66.0,4.28,79.0,2.1,2421.9662,9.13,3.6,3.5,0.666,12.5
11,2006,0,85.0,0,10.98,5579.199083,94.0,15,6.6,1,99.0,9.17,98.0,0.1,38852.3613,15.48,0.8,0.8,0.865,15.7
1,2005,1,15.0,1,5.16,26.99312143,98.0,6,49.9,1,97.0,6.12,98.0,0.1,279.142931,3.11,1.8,1.8,0.685,10.8
124,2012,1,339.0,73,0.01,92.88697859,78.0,2027,17.2,109,82.0,7.58,78.0,4.6,647.74741,36.37,5.8,5.8,0.477,10.0
55,2010,1,196.0,1200,2.77,57.73359864,38.0,31458,15.9,1600,76.0,4.28,79.0,0.2,1345.77153,123.99,27.0,27.8,0.569,10.4
35,2012,1,174.0,6,5.93,857.1307037,74.0,0,55.8,7,85.0,4.26,85.0,0.4,5968.876767,1.15,3.3,3.2,0.706,13.1
36,2013,1,121.0,6,3.77,59.12850204,87.0,0,52.8,8,87.0,7.29,87.0,0.1,674.9829,156.62,1.3,1.1,0.725,13.4
17,2013,1,146.0,46,7.24,916.270845,96.0,220,54.5,52,96.0,8.48,97.0,0.1,12216.9446,22.49,2.8,2.7,0.734,14.2
91,2008,1,177.0,369,0.03,5.447133608,65.0,1129,2.6,460,7.0,3.26,62.0,0.1,139.31288,163.64,2.7,21.1,0.513,7.3
35,2014,1,154.0,6,5.92,1088.244952,89.0,0,57.9,7,9.0,4.38,91.0,0.3,6268.692122,1.46,3.3,3.2,0.712,13.2
95,2004,1,151.0,14,4.27,356.9393805,92.0,0,48.1,18,81.0,4.56,86.0,0.4,2448.143899,272.73,1.3,1.3,0.685,12.8
36,2009,1,137.0,7,3.87,282.1440066,91.0,0,5.0,8,91.0,5.58,94.0,0.1,4255.56571,146.91,1.3,1.2,0.702,13.1
79,2001,1,126.0,52,4.86,13.31109532,97.0,3,53.2,62,97.0,5.35,97.0,0.1,731.378864,1.37,1.9,1.9,0.7,11.6
22,2012,1,186.0,12,0.01,6.914723983,86.0,15,17.6,14,84.0,6.24,86.0,0.3,95.244132,147.77,11.0,11.2,0.54,10.7
122,2006,1,126.0,28,1.29,103.523776,82.0,34,58.5,34,9.0,5.81,9.0,0.1,834.869161,68.76,5.0,4.8,0.687,11.9
110,2013,0,6.0,1,9.25,423.680459,95.0,131,65.4,2,96.0,9.1,96.0,0.1,2921.9342,4.66,0.6,0.5,0.874,17.5
14,2006,1,245.0,1,0.29,169.2023968,95.0,2,17.4,1,96.0,5.27,95.0,0.3,1335.45696,6.72,17.5,18.3,0.0,9.6
56,2005,1,19.0,163,0.06,5.381782562,65.0,15853,19.0,201,79.0,2.79,72.0,0.1,126.928834,226.71,1.9,1.9,0.629,11.1
35,2008,1,161.0,6,6.12,49.09241952,81.0,0,51.5,8,86.0,4.2,82.0,1.4,511.37937,9.64,3.4,3.3,0.692,12.8
90,2013,1,367.0,498,8.3,194.2032879,46.0,52852,24.1,773,46.0,3.7,46.0,3.9,2996.96432,171.83,1.4,1.2,0.514,9.8
71,2001,0,96.0,0,12.89,7877.33656,86.0,0,54.6,0,99.0,7.4,99.0,0.1,48179.4285,4.42,1.0,1.0,0.854,13.4
77,2006,1,221.0,8,0.01,55.79836969,68.0,22,24.8,12,68.0,3.21,68.0,1.3,944.134851,3.23,9.6,9.4,0.466,7.2
94,2011,1,15.0,3,5.79,472.1932825,89.0,0,47.1,3,84.0,9.42,89.0,0.1,3988.11894,62.94,2.1,2.0,0.675,12.3
115,2004,1,177.0,11,0.38,2.093721752,81.0,4,33.0,13,82.0,5.7,86.0,0.3,39.281834,67.13,3.9,3.9,0.563,10.5
121,2014,1,12.0,3,1.39,604.8701316,98.0,15,6.2,3,98.0,7.0,98.0,0.1,4271.68172,11.14,6.5,6.4,0.722,14.7
85,2013,1,232.0,3,0.01,760.6550553,89.0,1028,34.1,3,89.0,8.53,89.0,2.5,5488.131712,2.32,9.0,8.9,0.625,11.6
95,2005,1,148.0,13,4.44,411.5645653,94.0,0,48.8,16,66.0,4.72,77.0,0.4,2754.7829,2.76,1.3,1.3,0.692,13.0
114,2002,1,135.0,9,1.25,91.70356833,8.0,538,45.3,11,86.0,4.94,84.0,0.1,1263.13455,1.79,6.6,6.5,0.596,10.2
127,2002,1,186.0,27,1.47,24.99438738,62.0,25,35.9,32,99.0,5.44,99.0,0.2,383.3494997,25.27,3.3,3.3,0.6,11.0
105,2012,1,126.0,1,9.38,742.5109709,97.0,0,58.3,1,93.0,9.89,91.0,0.1,5659.3824,7.2,2.1,2.1,0.767,14.0
95,2013,1,125.0,8,5.38,946.6521165,88.0,0,54.2,11,71.0,5.23,88.0,0.1,6583.116248,35.66,1.1,1.1,0.731,13.4
76,2012,0,58.0,0,7.67,343.123395,93.0,0,68.4,0,99.0,9.95,99.0,0.1,2193.8836,4.19,0.8,0.7,0.821,14.1
30,2005,1,266.0,2,0.24,69.9675435,68.0,912,19.2,2,67.0,4.32,68.0,0.1,621.93372,6.12,7.5,7.4,0.434,9.7
17,2008,1,158.0,61,7.21,526.3780636,96.0,0,5.3,68,99.0,8.24,99.0,0.1,8787.61375,192.98,3.0,3.0,0.704,13.3
7,2002,0,9.0,0,12.5,3979.057728,81.0,0,51.2,0,82.0,1.27,83.0,0.1,26351.37568,8.82,1.7,1.9,0.847,16.1
64,2009,1,317.0,62,1.86,7.146851404,88.0,1218,18.4,91,89.0,4.17,88.0,5.0,92.816252,4.24,8.2,8.1,0.514,10.7
90,2014,1,362.0,490,0.01,263.2111031,49.0,6855,24.7,759,49.0,3.67,49.0,3.9,3221.678128,17.65,1.1,9.9,0.521,10.0
62,2005,1,127.0,4,0.55,27.44252286,95.0,28,57.8,4,95.0,8.88,95.0,0.1,223.83787,57.14,3.9,3.8,0.73,13.8
37,2012,1,181.0,2,2.48,591.7757569,92.0,0,54.1,2,93.0,6.7,92.0,0.3,3827.786267,62.21,1.6,1.6,0.67,13.2
8,2010,1,13.0,5,1.98,246.5686008,8.0,0,48.0,6,85.0,5.33,81.0,0.1,5842.85784,9.54,2.8,2.9,0.737,11.7
108,2006,1,2.0,0,0.99,240.4851202,99.0,0,43.0,0,99.0,6.66,99.0,0.1,948.6592511,4.81,1.3,1.3,0.47,8.4
41,2011,1,249.0,156,1.32,67.77565369,65.0,3255,16.0,231,7.0,6.55,65.0,1.4,354.8463544,9.47,1.9,1.6,0.411,8.2
76,2007,0,65.0,0,7.45,2578.888314,82.0,2,66.1,0,76.0,8.36,74.0,0.1,19375.5696,0.47,0.7,0.7,0.808,14.4
112,2003,1,6.0,3,5.65,2.819124474,9.0,350,27.1,4,87.0,5.71,85.0,50.6,22.99449,1.87,8.2,8.4,0.493,9.1
27,2014,1,83.0,2,7.16,2352.999591,95.0,0,63.1,2,95.0,7.79,95.0,0.1,14817.37778,176.14,0.8,0.8,0.841,16.2
5,2003,1,134.0,1,3.03,7.341493148,93.0,4,48.1,1,96.0,5.56,94.0,0.1,93.1661567,0.32,2.0,2.1,0.657,10.8
22,2011,1,19.0,13,2.12,60.18591771,88.0,722,17.0,15,87.0,5.64,88.0,0.3,882.491462,145.38,11.0,11.2,0.533,10.7
88,2014,1,148.0,2,3.55,473.1238124,98.0,0,53.2,3,99.0,9.4,98.0,0.1,1975.46477,6.14,1.8,1.7,0.636,11.6
127,2004,1,183.0,24,1.59,34.41887163,99.0,75,37.0,29,99.0,5.11,99.0,0.3,465.1198869,25.86,3.2,3.2,0.613,11.6
104,2006,1,236.0,23,0.34,10.43022617,89.0,3,19.9,38,89.0,5.44,89.0,0.7,89.838296,115.57,11.2,11.1,0.422,6.6
36,2008,1,139.0,7,3.76,197.9303077,93.0,1,49.3,9,94.0,5.66,96.0,0.1,4274.95265,144.48,1.3,1.2,0.698,13.0
31,2006,1,16.0,1,4.15,1185.412346,88.0,0,51.4,1,89.0,7.82,89.0,0.1,5245.187372,4.39,2.0,1.9,0.727,12.6
24,2010,1,7.0,2,8.4,8649.674911,56.0,99,64.1,2,88.0,11.2,89.0,0.1,47447.4762,3.45,0.5,0.4,0.898,15.9
74,2004,1,137.0,3,0.49,315.6639322,94.0,5729,29.8,4,95.0,3.74,95.0,0.1,4955.477743,25.17,9.2,8.9,0.731,12.7
105,2006,1,133.0,1,8.58,541.8243468,93.0,2,54.5,1,97.0,8.99,92.0,0.1,4129.758741,74.12,2.5,2.5,0.739,13.4
127,2014,1,184.0,16,0.01,0.442802404,99.0,8,43.9,18,99.0,5.84,99.0,0.1,25.448414,0.38,3.0,3.1,0.69,12.1
11,2009,0,85.0,0,10.05,671.9376566,97.0,33,61.6,1,98.0,1.39,98.0,0.1,4488.5615,17.96,0.9,0.9,0.876,15.8
78,2003,1,174.0,0,4.08,407.779262,97.0,777,26.9,0,99.0,4.15,99.0,0.1,4623.347642,1.21,7.9,7.8,0.687,12.6
2,2009,1,123.0,20,0.5,352.0636419,94.0,107,52.8,23,94.0,5.36,95.0,0.1,3868.83123,35.47,6.0,5.9,0.705,13.1
121,2011,1,13.0,3,1.29,623.2120325,98.0,11,57.4,3,98.0,7.15,98.0,0.1,4256.91279,17.61,6.4,6.3,0.714,14.5
86,2004,1,218.0,35,0.21,31.93187316,27.0,12074,13.4,47,8.0,5.82,8.0,0.2,287.4156,25.39,17.8,18.4,0.463,9.3
49,2005,1,28.0,14,2.35,41.50845637,87.0,0,43.8,18,87.0,6.79,87.0,0.4,277.83438,1.4,1.4,1.4,0.567,9.6
68,2013,1,518.0,4,0.01,153.3443147,93.0,516,31.4,6,9.0,11.7,93.0,9.6,1196.1335,21.17,6.1,5.9,0.484,11.1
12,2000,1,196.0,0,4.79,219.0239836,76.0,0,4.8,0,91.0,3.98,91.0,0.3,3364.423711,2.47,3.8,3.7,0.668,11.7
21,2012,1,121.0,0,0.01,33.55888998,94.0,0,29.0,0,94.0,4.61,94.0,0.3,348.482762,5.14,7.1,7.1,0.636,13.2
71,2006,0,85.0,0,11.98,15345.4907,95.0,8,57.5,0,99.0,7.75,99.0,0.1,89739.7117,4.73,0.9,0.9,0.88,13.5
54,2011,1,153.0,4,3.1,32.16407994,97.0,0,47.6,5,97.0,8.57,97.0,0.4,212.584798,0.84,2.2,2.2,0.611,11.7
54,2010,1,156.0,4,3.1,302.1057507,97.0,0,46.8,5,97.0,8.45,97.0,0.4,1932.85829,81.95,2.3,2.2,0.606,11.5
64,2002,1,437.0,76,1.66,32.73674134,84.0,766,15.1,118,83.0,4.54,84.0,15.7,395.8493511,3.32,8.9,8.9,0.451,8.5
70,2008,0,224.0,0,13.3,1888.149904,96.0,1,59.3,0,96.0,6.61,96.0,0.1,14961.56818,31.98,2.9,2.9,0.82,16.5
40,2012,1,135.0,0,0.01,2263.103797,94.0,4,58.5,0,94.0,6.36,94.0,0.1,17421.8922,13.23,1.9,1.9,0.85,16.5
90,2011,1,375.0,513,8.75,187.5733187,46.0,18843,22.8,802,48.0,3.69,48.0,4.7,2527.9423,162.88,11.0,1.9,0.5,9.6
116,2011,1,155.0,10,6.07,748.4451054,98.0,3156,29.0,11,99.0,4.12,99.0,0.2,5491.159981,6.75,8.1,8.2,0.72,13.3
67,2014,1,99.0,1,1.32,140.3771361,81.0,112,65.4,1,75.0,6.39,81.0,0.1,8161.4614,5.63,4.8,4.9,0.763,13.3
78,2009,1,166.0,0,2.83,624.2361828,99.0,15,3.2,0,99.0,4.97,99.0,0.1,7318.12641,12.47,7.3,7.3,0.734,13.8
129,2012,1,349.0,29,2.59,196.9152496,78.0,896,21.7,43,7.0,4.91,78.0,5.6,1734.93612,147.0,6.5,6.3,0.554,12.3
120,2004,1,19.0,0,5.82,11.85100131,94.0,0,36.8,0,94.0,5.22,94.0,1.0,129.51914,1.3,6.3,6.8,0.736,12.2
9,2014,1,132.0,98,0.01,10.44640334,97.0,289,17.7,121,97.0,2.82,97.0,0.1,184.56543,159.45,18.1,18.6,0.57,10.0
83,2012,1,48.0,64,1.19,49.90987221,76.0,145,21.3,90,73.0,5.58,76.0,6.9,566.513873,25.68,3.6,3.5,0.4,9.2
43,2012,1,83.0,3,11.5,751.3793553,78.0,0,61.1,3,99.0,11.44,99.0,0.1,4838.2444,65.66,0.6,0.6,0.885,16.1
74,2005,1,135.0,3,0.46,297.5913833,96.0,1407,3.7,4,96.0,3.29,96.0,0.1,5593.822995,256.59,9.0,8.8,0.734,12.9
96,2013,1,219.0,55,4.61,24.58973399,89.0,2920,24.3,69,84.0,4.56,89.0,0.1,276.289146,98.48,1.0,9.7,0.671,11.7
10,2007,1,226.0,1,14.22,464.077513,91.0,1,57.7,1,9.0,6.44,95.0,0.1,4735.484827,9.57,2.2,2.3,0.739,14.9
76,2009,0,63.0,0,7.38,335.5180568,86.0,1,67.1,0,73.0,8.33,73.0,0.1,2675.58259,4.12,0.8,0.7,0.815,14.4
7,2014,0,66.0,0,12.32,8350.193523,98.0,117,57.1,0,98.0,11.21,98.0,0.1,51322.63997,85.42,1.8,2.0,0.892,15.9
82,2002,1,15.0,25,0.46,66.72933871,92.0,6000,46.5,29,94.0,5.31,94.0,0.1,1413.757176,295.12,6.6,6.5,0.54,8.8
52,2001,1,247.0,1,6.71,15.54978677,85.0,0,36.4,1,9.0,5.82,85.0,1.7,925.582546,7.52,5.9,5.7,0.606,10.9
83,2013,1,46.0,62,1.16,5.813338496,78.0,8,21.8,87,78.0,5.9,78.0,5.1,65.985681,264.34,3.6,3.5,0.405,9.1
14,2000,1,312.0,1,0.17,93.35872844,98.0,418,13.9,1,98.0,6.91,92.0,0.1,765.8632358,5.73,19.2,19.9,0.0,7.3
8,2014,1,119.0,5,0.01,306.1824313,94.0,0,51.5,6,97.0,6.4,94.0,0.1,7891.299776,9.54,2.8,2.9,0.752,12.2
54,2003,1,166.0,6,3.04,194.4335736,91.0,0,41.2,7,92.0,8.29,92.0,1.4,1157.3427,7.34,2.6,2.5,0.566,10.3
70,2000,0,2.0,0,9.87,373.2605532,98.0,19,56.9,0,92.0,6.46,94.0,0.1,3297.35471,35.0,3.4,3.4,0.745,14.0
29,2001,1,165.0,17,4.43,404.4205858,8.0,3,47.5,21,83.0,5.96,8.0,0.1,2395.856551,4.99,2.5,2.3,0.653,11.4
61,2004,1,165.0,1,3.67,192.3226305,98.0,0,45.4,1,97.0,4.8,98.0,2.3,3719.97351,27.29,1.9,1.8,0.689,11.1
107,2010,1,424.0,27,3.84,5.347717533,86.0,1089,21.7,40,84.0,1.32,86.0,1.6,45.128418,6.46,8.3,8.2,0.384,8.7
61,2005,1,161.0,1,3.59,16.97511622,99.0,0,46.3,1,99.0,4.7,99.0,1.9,482.24762,27.45,1.9,1.7,0.706,12.4
24,2003,1,78.0,2,7.7,4687.845565,14.0,15,6.0,2,88.0,9.54,91.0,0.1,28172.14883,0.32,0.5,0.4,0.877,15.8
101,2010,1,26.0,16,7.92,63.78723633,97.0,121,18.3,23,93.0,7.91,97.0,2.3,563.491487,12.47,6.5,6.3,0.454,10.0
75,2011,1,271.0,54,0.61,101.8113996,66.0,24,21.3,90,72.0,6.59,66.0,1.5,835.88998,15.55,8.5,8.3,0.404,7.5
81,2010,1,115.0,0,6.56,635.4849381,9.0,5,59.1,0,93.0,6.9,94.0,0.1,6682.281158,6.19,2.0,2.0,0.787,15.0
121,2001,1,11.0,4,1.19,257.2878697,94.0,231,48.9,5,98.0,5.29,98.0,0.1,2254.933126,9.79,6.5,6.4,0.654,13.1
56,2006,1,191.0,159,0.06,72.0159316,66.0,20422,19.7,194,78.0,2.91,72.0,0.1,1586.254,229.84,1.8,1.8,0.632,10.9
69,2014,1,329.0,8,0.01,54.37396957,5.0,34,26.7,11,49.0,1.4,5.0,0.9,458.4651734,4.4,6.7,6.5,0.426,9.9
